15245,ภรต,0.48,0,-0.05,0.45,0.3
15246,สินค้าหลัก,0,-0.05,0.08,-0.06,-0.03
15247,ทำทาน,0.81,0,0,0.7,0.5
15248,ความโง่,0,0,0.79,-0.74,-0.51
15249,ของเสีย,-0.02,-0.02,0.02,-0.13,-0.05
15250,เท่ากับว่า,-0.12,0.2,-0.1,0.12,0.04
15251,ผมสีบลอนด์,0,0.07,-0.06,0.07,0.03
15252,บรรหาน,-0.03,0,-0.11,0,-0.05
15253,ปรารมภ์,0,-0.79,0,0,0.26
15254,ว่านเครือ,0.02,0.08,0.01,0.12,0.07
15255,เสียเกียรติ,-0.39,0.43,-0.13,-0.19,-0.09
15256,กำพร้า,-0.64,0.11,-0.52,0.05,-0.33
15257,บรรทัดฐาน,0,0.1,-0.05,0.21,0.08
15258,ความหลากชนิด,0.16,0.13,-0.16,0.3,0.14
15259,ตัวแปร,0.06,0.1,0.06,0.13,0.08
15260,ลำดับที่หนึ่ง,0.08,0.19,0,0.2,0.16
15261,คณานับ,-0.04,0.04,0.03,0.03,-0.02
15262,หุ้มห่อ,0.03,0.03,-0.07,0.12,0.04
15263,นึกเห็น,-0.09,0.09,-0.18,0.31,0.04
15264,คนร้าย,-0.07,0.07,-0.19,-0.05,-0.08
15265,มองในแง่ดี,0.53,0.67,-0.3,0.37,0.42
15266,นิติกรณ์,-0.02,0.1,0,0.07,0.05
15267,เรียนให้ทราบ,-0.07,0.02,-0.04,-0.01,-0.02
15268,รำพึง,0,0,-0.82,-0.88,-0.57
15269,เลื่อย,-0.04,0,0,-0.04,-0.03
15270,สะกิด,0,0,0.73,-0.99,-0.58
15271,โซเซ,-0.12,0,-0.09,-0.12,-0.11
15272,รับฟัง,0.49,0,0,0.5,0.33
15273,ตัวทาก,-0.02,-0.02,0,-0.09,-0.03
15274,เฉยๆ,0.27,0.29,0.12,0.12,0.11
15275,ความยืดหยุ่น,-0.04,0.06,0,0.16,0.06
15276,ไม่มีบ้าน,-0.89,0,0,-0.74,-0.54
15277,การแลกเปลี่ยนสินค้าต่อสินค้า,-0.05,0.21,-0.09,0.29,0.12
15278,ประพฤติ,-0.03,0.09,-0.17,0.17,0.02
15279,เหล้ารัม,0.15,0,0,-0.04,0.04
15280,เน้นย้ำ,-0.07,0.12,-0.05,0.05,0.01
15281,เห็นด้วยอย่างยิ่ง,0.77,0,0,1,0.59
15282,สมมติฐาน,0,0.2,-0.1,0.22,0.11
15283,มูลนิธิ,0,0.07,0,0.11,0.06
15284,ทัศนา,-0.03,0.03,0.02,0.01,0.01
15285,การงาน,0.2,0.11,-0.08,0.31,0.18
15286,กำเนิด,0.26,0.11,-0.06,0.15,0.15
15287,ผู้สมัคร,-0.05,0.23,-0.13,0.14,0.06
15288,อร่าม,0.83,0,0,0.91,0.58
15289,อร่อยมาก,0.07,0.08,0,0.17,0.11
15290,พุ่งเข้าชน,-0.13,0,-0.09,-0.04,-0.09
15291,ตะเกียง,0.04,-0.01,-0.13,0,-0.03
15292,ประนีประนอม,-0.22,0.3,-0.14,0,-0.02
15293,ปีติยินดี,0.7,0.62,-0.23,0.32,0.47
15294,เช็ค,-0.04,0.08,-0.02,0.01,0.02
15295,ความเรียบง่าย,0.45,0.29,0.13,0.22,0.28
15296,สดมภ์หลัก,0.04,0.04,0,0.12,0.06
15297,อรหันต์,0,0.25,-0.08,0.17,0.11
15298,ม้วน,-0.02,0,-0.06,0.04,0.01
15299,อร่อยดี,0.07,0.08,0,0.17,0.11
15300,เช็ด,0.02,0.04,-0.04,0.11,0.04
15301,แคลงใจ,-0.25,0.04,-0.25,-0.32,-0.26
15302,รามือ,0,0.09,-0.05,0.08,0.04
15303,ความมานะ,-0.11,0.2,-0.1,0.16,0.05
15304,เชาว์,-0.07,0.05,-0.07,-0.03,-0.04
15305,รายชื่ออาหาร,0.15,0.1,-0.05,0,0.07
15306,แข็งๆ,0,0,0,0.17,0.06
15307,วาโย,-0.06,-0.04,0.01,-0.14,-0.06
15308,ครอบป้อม,0.05,0,0.01,0.06,0.03
15309,ไข้หวัด,-0.2,0.05,-0.5,-0.47,-0.37
15310,กราด,0,0,0.05,-0.05,-0.03
15311,สลากกินแบ่ง,0,0,-0.17,0,-0.06
15312,เตือนภัย,-0.23,0.11,-0.26,0.05,-0.11
15313,เจริญวัย,0,0.29,-0.13,0.32,0.16
15314,เบื่อหน่าย,-0.41,0.05,-0.18,-0.2,-0.22
15315,เบิก,-0.03,0.1,-0.06,0.2,0.07
15316,กราฟ,0.03,0.09,0.03,0.07,0.06
15317,ลิบ,-0.02,0.13,-0.03,0.18,0.08
15318,กราก,-0.03,0.23,-0.1,0.11,0.07
15319,สาธยาย,0.08,0.24,-0.11,0.27,0.16
15320,ชักเงา,0,0,-0.1,0,-0.03
15321,นอกจากนี้,-0.03,0.25,-0.1,0.26,0.13
15322,สะเด็ด,-0.03,0,0,-0.06,-0.03
15323,เบี้ยเลี้ยง,0.92,0.97,0,0.88,0.92
15324,ทำให้เกิดกำหนัด,0.23,0.13,0,0,0.12
15325,ความนอบน้อม,0,0,0,0.99,0.33
15326,ความเคารพ,0.6,0.66,-0.18,0.61,0.56
15327,ความกลมเกลียว,0.85,0.91,0,0.81,0.85
15328,อารมณ์เบื่อ,-0.79,0,0.76,-0.7,-0.75
15329,ปลายๆ,-0.09,0.08,-0.08,0,-0.03
15330,โบราณคดีวิทยา,-0.03,0,-0.06,0,-0.03
15331,โฉมหน้า,0.35,0.04,0,0.28,0.2
15332,กันแสง,-0.7,0,0,-0.9,-0.54
15333,การแบ่งชั้น,0.01,0.06,0.07,0.04,0.02
15334,ข้อต่อสู้,-0.07,0.1,-0.09,-0.12,-0.06
15335,ส่วนเผื่อ,0.02,0.24,0,0.18,0.15
15336,กั๊ก,0,0.06,0.05,0,0
15337,อยุติธรรม,-0.33,-0.01,0.28,-0.51,-0.38
15338,ประกอบเป็น,0.04,0.13,0.02,0.23,0.12
15339,ปราศจากเชื้อโรค,0.02,0.13,-0.05,0.2,0.1
15340,ผู้ถือหุ้น,0,0,0.09,0,-0.03
15341,ภีรุกชาติ,-0.15,0,0.08,-0.17,-0.13
15342,สอดคล้องกับ,0.94,0,0,0,0.31
15343,มารยาท,0.09,0.19,-0.17,0.38,0.16
15344,ใจอ่อน,0.08,0.3,-0.19,0.22,0.13
15345,ล้อมรอบ,0.06,0.1,-0.03,0.2,0.11
15346,เครื่องจักร,-0.02,-0.03,0.03,0.05,0.01
15347,ละทิ้ง,-0.48,-0.19,0.45,-0.4,-0.38
15348,ใบมีด,0,-0.03,0.07,-0.1,-0.05
15349,สืบเสาะ,-0.15,0,0,-0.05,-0.07
15350,ส่วนท้องถิ่น,0.12,0.19,-0.11,0.18,0.13
15351,ฉบับพิมพ์,0,0.15,-0.18,0.23,0.07
15352,อึกอัก,-0.07,0,-0.07,-0.07,-0.07
15353,ทรงผม,0,0.04,0.02,0.04,0.02
15354,โจทนา,0.09,0.28,-0.1,0.11,0.12
15355,มโนมัย,0.04,0.34,-0.09,0.32,0.2
15356,ข้อยกเว้น,-0.02,0.22,-0.13,0.22,0.09
15357,คลิป,0,-0.07,0.06,-0.11,-0.03
15358,หลักการ,0,0.27,-0.08,0.23,0.14
15359,ปฏิสันถาร,0.06,0.38,-0.1,0.14,0.17
15360,หนังสือบอกกล่าว,0,0.71,0,0,0.24
15361,ใฝ่,0.33,0.48,-0.13,0.14,0.27
15362,ความละเอียด,-0.04,0.18,-0.1,0.15,0.06
15363,คู่ฉบับ,0,0.18,0,0.24,0.14
15364,ดำรัส,0,0,-0.06,0.19,0.04
15365,เสียงคำราม,0,0,-0.87,0,-0.29
15366,ได้ฉาก,0.03,0.23,0,0.14,0.13
15367,ความเจ็บไข้ได้ป่วย,-0.91,0,-0.95,0,-0.62
15368,ข้อครหา,-0.24,-0.05,-0.17,-0.09,-0.15
15369,นับแต่,0,0.14,-0.09,0.22,0.09
15370,เอียงเอน,0,0.23,-0.14,0.14,0.08
15371,ประทุก,0.01,0.09,-0.06,0.21,0.08
15372,ปอกลอก,0,0,-0.09,-0.04,-0.04
15373,ทักษะ,0.01,0.23,-0.09,0.24,0.13
15374,ตรง,0.13,0.24,-0.05,0.29,0.2
15375,เงินกู้,-0.05,0.26,-0.08,0.15,0.09
15376,กิตติศัพท์,0.66,0.5,-0.02,0.7,0.61
15377,ยากลำบาก,-0.53,0,-0.06,0.06,-0.17
15378,เถียง,-0.39,0,0.79,-0.86,-0.68
15379,การโยกย้าย,-0.1,0.27,-0.1,0.22,0.1
15380,อายุความ,0.04,0,-0.07,-0.11,-0.05
15381,ละอองไอน้ำ,0.07,-0.03,0.02,0,0.03
15382,หัวโค้ง,0.03,0.04,0.03,0.15,0.06
15383,เนิน,0,0.11,-0.04,0.1,0.06
15384,ดีมากเลย,0.91,0.77,0,0.89,0.86
15385,เลื่อนลอย,0.04,0.13,-0.07,0.1,0.06
15386,เพราะว่า,-0.05,0.25,-0.06,0.24,0.13
15387,ตรา,0.01,0.03,-0.02,0.11,0.06
15388,ที่นั่ง,0.04,0.03,0.01,0.07,0.06
15389,ยุบลง,-0.03,-0.07,0.07,-0.05,-0.03
15390,ตรู,0.09,0.12,0,0.23,0.15
15391,ตรุ,-0.01,0,-0.05,-0.07,-0.04
15392,ยั้งใจ,-0.07,0.09,-0.06,0.03,-0.01
15393,ไหม้,0.01,-0.01,-0.09,-0.08,-0.05
15394,ถอดรหัส,-0.04,0,0,-0.04,-0.03
15395,ตรม,-0.76,0,0,0,-0.25
15396,เครือข่ายวิสาหกิจ,0,0,0,0.07,0.02
15397,วนิดา,0.03,0,-0.12,0,-0.03
15398,เชื้อ,0,0.11,-0.06,0.02,0.02
15399,ก้นแม่น้ำ,-0.02,-0.04,0.05,-0.08,-0.04
15400,เป็นมิตร,0.78,0.97,0,0.91,0.89
15401,เวจมรรค,0,0,0,-0.08,-0.03
15402,พาฝัน,0.99,0.89,0,0.91,0.93
15403,เครื่องเคาะจังหวะ,0,-0.03,0.06,-0.06,-0.03
15404,นับไม่ได้,-0.03,0.1,0,0.1,0.05
15405,ดันทุรัง,-0.12,0.2,-0.07,0.11,0.04
15406,หุ้นส่วน,0.34,0.29,0,0.31,0.33
15407,หลอด,0.08,-0.05,0.01,-0.02,0.03
15408,การยกย่องชมเชย,0.77,0,0,0.72,0.49
15409,ไหลบ่า,0.32,-0.07,-0.63,-0.28,0.04
15410,เป็นกอง,0,0.24,-0.1,0.23,0.12
15411,ระบาย,0,-0.11,0.13,-0.09,-0.03
15412,เหมือนเด็ก,0,0,0.96,-0.86,-0.6
15413,การช่วยชีวิต,0,0,0,0.91,0.3
15414,หลอน,-0.17,-0.05,-0.32,0,-0.14
15415,ทรัพย์มรดก,0,0.18,-0.06,0.16,0.1
15416,ไม่ประสีประสา,0.06,0,0.41,-0.31,-0.22
15417,หลอม,0.01,0.03,-0.07,0.05,0.01
15418,ทุกข์,-0.52,0.17,-0.23,-0.2,-0.31
15419,คุกรุ่น,0.01,-0.01,-0.09,-0.08,-0.05
15420,เคารพยกย่อง,0.32,0.46,-0.35,0.44,0.29
15421,การต่อ,0.04,0.16,-0.11,0.27,0.12
15422,ยกพวก,0.04,0.1,-0.1,0.19,0.08
15423,อาณาบริเวณ,0.02,0.09,0.01,0.07,0.06
15424,โก้เก๋,0.27,0.11,-0.05,0.09,0.14
15425,ความหลากหลาย,0.11,0.21,-0.12,0.32,0.17
15426,ทำให้ขายหน้า,-0.65,0.21,-0.43,-0.54,-0.47
15427,สเตริโอ,0.05,-0.11,0.02,0,0.05
15428,รติ,0.49,0,0,0.46,0.32
15429,ความประสงค์,0.39,0.54,-0.06,0.06,0.31
15430,ความยากจน,0,0,0,-0.98,-0.33
15431,พิษสุนัขบ้า,-0.72,0,-0.82,-0.84,-0.8
15432,วาดภาพ,0.11,0.2,0,0.16,0.16
15433,ยูโด,-0.04,-0.04,0.06,-0.03,-0.03
15434,คนทำลาย,0,0,-0.14,-0.13,-0.09
15435,ข้ออ้างอิง,0,0.24,-0.25,0.3,0.1
15436,เป็นๆ,0.03,0.13,-0.11,0.18,0.08
15437,กาลี,-0.38,0.08,-0.67,-0.34,-0.44
15438,กำไรสุทธิ,0.94,0.79,0,0.76,0.83
15439,โลเล,0,0.04,-0.03,0.03,-0.01
15440,การยอมรับนับถือ,0.29,0.41,-0.29,0.38,0.26
15441,การผัดเปลี่ยน,0,0.12,0,0.06,0.06
15442,ข้อควรคำนึง,-0.33,0.13,-0.39,0,-0.19
15443,ตะปู,0,0.1,0.07,0.09,0.06
15444,บึ้ง,-0.11,0.13,-0.12,-0.11,-0.07
15445,เดียดฉันท์,-0.29,0.07,0.5,-0.79,-0.5
15446,เคิร์ล,0.06,0,0.01,0.16,0.07
15447,เทพนารี,0.04,0.07,-0.08,0.08,0.04
15448,ขี้ขยะ,-0.03,-0.02,0,-0.12,-0.04
15449,ฤๅ,-0.04,0.23,-0.14,0.23,0.1
15450,บรรยาย,-0.04,0.14,-0.1,0.17,0.06
15451,ฟิต,0.87,0,0,0.88,0.58
15452,มหากษัตริย์,0.05,0.08,0,0.08,0.07
15453,การให้คำมั่นสัญญา,0,0,0,0.7,0.23
15454,แกโซลีน,0,0,-0.08,0,-0.03
15455,รัฐบัญญัติ,-0.05,0,-0.15,0.13,-0.03
15456,พูดใหม่,-0.1,0.24,-0.13,0.2,0.07
15457,ปลอดเชื้อ,0.02,0.13,-0.05,0.2,0.1
15458,ถดถอย,0,0,-0.13,-0.08,-0.07
15459,รายงานข่าว,0,0.26,0,0.06,0.1
15460,ยูโร,0,0.19,0.04,0.07,0.07
15461,ตะปบ,0.01,0.14,-0.11,0.24,0.09
15462,ปน,0.1,0.05,-0.08,0.17,0.08
15463,ยียวน,0,0.13,0.38,-0.37,-0.14
15464,คำขู่,-0.19,0,-0.17,-0.11,-0.16
15465,ลำต้น,-0.05,0,0.04,-0.05,-0.05
15466,ขนหยอง,-0.47,0.39,-0.2,-0.17,-0.15
15467,หน่ายแหนง,-0.09,0.21,0.6,-0.62,-0.36
15468,เด็กทารก,-0.04,0,-0.05,0,-0.03
15469,อาวุธยุทธภัณฑ์,-0.03,-0.04,0,-0.2,-0.06
15470,พิโมกษ์,0.05,0.36,-0.09,0.31,0.21
15471,เลี่ยน,0.09,0.17,-0.09,0.12,0.1
15472,ดัดแปลงแก้ไข,-0.04,0.09,0,0.11,0.05
15473,สัพยอก,0.42,0.39,0,0.07,0.21
15474,รุกราน,-0.08,-0.01,-0.1,-0.19,-0.12
15475,กะบังลม,0,0,0,-0.12,-0.04
15476,ครอบครอง,0.02,0.24,-0.2,0.32,0.13
15477,ทำเจ็บ,-0.93,-0.99,-0.91,0,-0.29
15478,บาดใจ,-0.77,0,0.41,-0.49,-0.56
15479,อุบอิบ,0,0.13,0.02,0.18,0.1
15480,ปรับปรุงแก้ไข,0.5,0.53,-0.02,0.59,0.53
15481,อ้วนเกินไป,0,0,-0.98,-0.98,-0.65
15482,ยาน้ำใส,-0.07,0.19,-0.1,0.18,0.06
15483,ซีนิท,0.04,0.13,0,0.11,0.1
15484,การผัดวันประกันพรุ่ง,0,0.12,-0.2,0,-0.03
15485,เย้ายวน,0.14,0.21,-0.11,0.21,0.15
15486,สำคัญที่สุด,0.03,0.11,0.02,0.11,0.06
15487,สอบปากคำ,-0.08,0.09,-0.16,0.23,0.03
15488,มหัศจรรย์,0.19,-0.22,-0.04,0.44,0.39
15489,ไสร้,0.1,0.07,-0.17,0.18,0.06
15490,ห้องเต้นรำ,0.07,-0.03,0,0,0.03
15491,อุ้ม,-0.01,0.26,-0.2,0.29,0.11
15492,มหาวิหาร,0.97,0,0,0.75,0.57
15493,คล้ายๆ,0.3,0.38,-0.26,0.37,0.27
15494,เหลือบ่ากว่าแรง,0,0.16,-0.05,0.17,0.1
15495,จัดเตรียมไว้ให้,0,0.35,-0.32,0.38,0.14
15496,ยอมความ,0.17,0.14,-0.05,0.35,0.2
15497,วรรณคดี,0,0,-0.07,0,-0.02
15498,สัมฤทธิ-,0.54,0.41,0,0.5,0.48
15499,นริศร,0.04,0.1,0,0.08,0.07
15500,เศรษฐกิจ,0.07,0.17,0,0.12,0.12
15501,แดดจัด,0.21,0.13,-0.05,0.08,0.13
15502,ขัดหู,-0.14,0.1,0.66,-0.66,-0.45
15503,การจอง,0,0.08,0,0,0.03
15504,บวกลบคูณหาร,-0.08,0,0.08,-0.03,-0.06
15505,แมกไม้,0.04,-0.13,0.03,0,0.05
15506,ทุกอย่าง,0.06,0.17,-0.08,0.25,0.13
15507,นายก,0.03,0.11,-0.03,0.08,0.06
15508,กลมกลิ้ง,0.02,0.07,0,0.1,0.07
15509,คงเส้นคงวา,0.02,0.05,0,0.1,0.06
15510,ครองราชย์,0.02,0.14,0,0.13,0.1
15511,แข็งกล้า,0,0,0,0.92,0.31
15512,คัดลอก,0.01,0.13,-0.02,0.2,0.1
15513,พิลาป,-0.11,-0.02,-0.11,-0.12,-0.1
15514,กลอนสวด,0.07,0.11,0.03,0.17,0.1
15515,ฝั่ง,0.04,0.13,0.01,0.06,0.08
15516,ผู้นำ,0.04,0.1,0,0.03,0.06
15517,ไม้จริง,-0.07,-0.04,0.05,0,-0.03
15518,สัตว์สองเท้า,0.04,0,0,0.06,0.03
15519,เข็มซ่อนปลาย,0,0.08,0,0,0.03
15520,น้ำอสุจิ,0.04,0.13,-0.08,0.1,0.06
15521,ชื่นชม,0.5,0.14,0.2,0.8,0.42
15522,ภาษีศุลกากร,0,0.22,-0.16,0.14,0.07
15523,เรื่องอ่านเล่น,0,0,-0.07,0,-0.02
15524,ปลีก,0.08,0.09,-0.07,0,0.03
15525,เรขาคณิต,0.03,0,0.1,0.16,0.03
15526,ชื่นชอบ,0.47,0.33,-0.2,0.37,0.32
15527,แค้มป์,0.03,0,-0.12,0,-0.03
15528,เครื่องขัด,-0.04,0.08,0.05,0.09,0.03
15529,จอด,0,0.04,-0.03,0.01,0.01
15530,พุ่ง,0.02,-0.09,0.03,-0.07,0
15531,สตาร์ท,-0.04,0.23,-0.1,0.24,0.11
15532,จ๋ะ,-0.03,0.18,-0.13,0.24,0.09
15533,ความทรหด,0,0,0,-0.87,-0.29
15534,ยศศักดิ์,0.06,0.14,-0.05,0.25,0.14
15535,ยาฝิ่น,0,0.07,-0.09,-0.09,-0.04
15536,อย่างมีนัย,0.04,0.3,-0.05,0.35,0.21
15537,วรรณกรรมร้อยแก้ว,0.05,0,0,0.06,0.04
15538,รจเรข,0.09,0.12,0,0.23,0.15
15539,จอง,0.04,0.21,-0.1,0.25,0.13
15540,ปฏิพัทธ์,0.49,0,0,0.46,0.32
15541,การขอร้อง,0,0.73,0,0,0.24
15542,ไล่ตาม,-0.03,0.08,-0.07,0.07,0.01
15543,ตอด,-0.09,-0.04,0.07,-0.13,-0.08
15544,ผู้อารักขา,0,0.94,0,0,0.31
15545,ครุวนา,0.19,0.2,-0.13,0.26,0.18
15546,ฤาษี,0,0,-0.1,0,-0.03
15547,ช่างฟิต,-0.02,-0.04,0,-0.04,-0.03
15548,ซึ้ง,-0.3,0.07,-0.19,-0.09,-0.17
15549,ผัวะ,0.03,0.05,-0.08,0.05,0.02
15550,สวรรยา,0.02,0.2,-0.12,0.17,0.09
15551,พีชคณิต,0,0,0.1,0,-0.03
15552,ศาสดา,0,0.26,-0.07,0.22,0.14
15553,แนวขนาน,0.07,0.07,-0.11,0.09,0.04
15554,หลังจากนี้,0,0.14,-0.03,0.2,0.1
15555,ราชัน,0.04,0.1,0,0.08,0.07
15556,จอม,0.06,0.06,0.01,0.05,0.05
15557,ถูกกระทำ,-0.2,0.11,-0.15,-0.1,-0.12
15558,เหล้าวอดกา,0.12,0,0,-0.04,0.02
15559,อนาจาร,-0.01,0.13,0.4,-0.34,-0.2
15560,น่าอับอาย,-0.48,0.4,-0.21,-0.16,-0.15
15561,ปังตอ,-0.03,-0.02,-0.05,-0.16,-0.07
15562,ประเมินผล,-0.11,0.21,-0.05,0.15,0.07
15563,ย้ายที่,0.05,0.18,-0.1,0.28,0.14
15564,ปฐม-,0.06,0.21,-0.05,0.22,0.15
15565,เซอะ,0,0,0.57,-0.63,-0.4
15566,การจัดกลุ่ม,0.03,0.21,-0.06,0.18,0.12
15567,เรียกชื่อ,0,0,0,0.14,0.05
15568,นิคมที่ดิน,0,0,0,0.07,0.02
15569,พ่อค้า,0.01,0.13,0,0.09,0.07
15570,จวนจะ,0.12,0.27,-0.09,0.34,0.21
15571,น่ารักๆ,0.06,0,0.02,0.12,0.05
15572,ตลกดี,0.88,0,0,0.98,0.62
15573,สรณาคมน์,0,0.09,0,0.1,0.06
15574,กัดต่อย,-0.07,-0.03,-0.01,-0.09,-0.06
15575,กระสัน,0.03,0.08,0.22,0.1,-0.06
15576,ชีพิตักษัย,-0.94,-0.75,-0.7,0,-0.29
15577,หนังสือแจ้งหนี้,-0.03,0.1,0,0.11,0.06
15578,โบราณ-,0.02,-0.1,-0.05,0.12,0.09
15579,วิชาชีพ,-0.01,0.13,-0.06,0.09,0.05
15580,ท่านผู้หญิง,0.06,0.13,-0.14,0.1,0.04
15581,แก่แดด,0.12,0.11,-0.09,0.12,0.08
15582,ขัณฑ-,0,-0.04,0.07,0.12,0.03
15583,ครุภัณฑ์,-0.04,-0.06,0.04,-0.04,-0.02
15584,ค่อยยังชั่ว,0.98,0.4,0,0.45,0.61
15585,สำนวน,0.03,0,-0.05,0.17,0.05
15586,ประเสริฐ,0.29,0.15,-0.1,0.35,0.23
15587,พิธีสมรส,0.77,0.97,0,0.77,0.84
15588,มีเหตุผล,-0.05,0.2,-0.12,0.16,0.06
15589,คุกเข่าลง,-0.09,0.19,-0.06,0.11,0.05
15590,คิดเห็น,-0.02,0.07,-0.02,-0.21,-0.06
15591,พินัยกรรม,-0.06,0.15,-0.05,0.16,0.07
15592,การขาดความสนใจ,0,0,0.71,-0.92,-0.54
15593,ย่ะ,0.02,0.2,-0.15,0.32,0.13
15594,ความเอื้ออาทร,0.98,0,0,0.74,0.57
15595,ค่าย,0.03,0,-0.12,0,-0.03
15596,ปั่นจักรยาน,0,0,0,0.11,0.04
15597,เป็นพิษเป็นภัย,-0.09,0,-0.15,0,-0.08
15598,หฤหรรษ์,0.66,0.45,-0.09,0.54,0.52
15599,ใจกว้าง,0.67,0.45,-0.2,0.45,0.46
15600,ชนะ,-0.11,0.14,-0.26,0.17,0.06
15601,เครื่องคิดเลข,0,0,0.13,0,-0.04
15602,คิดถึง,-0.48,0,0.37,-0.06,-0.3
15603,บทกวีนิพนธ์,0.08,0,-0.05,0.1,0.04
15604,การเดินทางท่องเที่ยว,-0.03,0,0,-0.05,-0.03
15605,กษัตราธิราช,0.04,0.1,0,0.08,0.07
15606,พูดซ้ำ,-0.1,0.24,-0.13,0.2,0.07
15607,กระผีกริ้น,0,-0.04,0.11,-0.08,-0.05
15608,วลี,0.03,0.1,-0.11,0.24,0.09
15609,แขก,0.46,0.84,0,0.39,0.56
15610,แมลง,-0.01,-0.05,0.09,-0.08,-0.04
15611,ความเชื่อมั่นในตนเอง,0.47,0.22,-0.21,0.3,0.26
15612,ทุรกันดาร,-0.05,0.17,-0.12,0.16,0.05
15613,ซอมบี้,-0.03,-0.01,-0.17,-0.06,-0.08
15614,ไซซ์,0,0.1,0.08,0.15,0.06
15615,รีด,-0.02,0.01,-0.07,0.13,0.03
15616,หลักทรัพย์,0.13,0.32,-0.17,0.25,0.17
15617,หมวดหมู่,0.02,0.13,-0.01,0.13,0.09
15618,ยินยอมพร้อมใจ,0.72,0,0,0.98,0.57
15619,สิ้น,-0.14,0.14,-0.19,0.05,-0.05
15620,อรรถ-,0.97,0,0,0,0.32
15621,ดึงดัน,-0.12,0.2,-0.07,0.11,0.04
15622,ท้าว,0.04,0.1,0,0.08,0.07
15623,ขึ้นป้าย,0,0.12,0.04,0.21,0.1
15624,ท้าย,-0.04,0.12,-0.07,0.09,0.02
15625,หม่น,-0.21,0.34,-0.27,0.05,-0.03
15626,นรบดี,0.04,0.1,0,0.08,0.07
15627,นำมาใช้,-0.01,0.13,-0.11,0.18,0.06
15628,นาฏก,0.96,0,0,0.91,0.62
15629,เป็นความลับ,-0.02,0,-0.05,0.1,0.01
15630,แร่,0.37,0.43,-0.19,0.26,0.29
15631,พุฒิ,0.99,0,0,0,0.33
15632,ชีวิตินทรีย์,0.02,0.08,-0.22,0.26,0.05
15633,เภท,0.09,0.07,0,0.21,0.1
15634,ที่ดินแปลงเล็ก,-0.06,0.16,-0.12,0.14,0.04
15635,ชักจูงใจ,-0.09,-0.04,0,-0.11,-0.06
15636,เวนคืน,-0.2,0.19,-0.18,0.08,-0.04
15637,สัญชาน,-0.04,0.14,-0.06,0.13,0.05
15638,โต้หลง,0.48,0.4,0,0.77,0.55
15639,จ่า,0.04,0.06,-0.02,0.05,0.04
15640,แรม,0.06,0.07,0,0.09,0.07
15641,เก๋,0.42,0.48,-0.02,0.25,0.37
15642,พระวรวงศ์เธอ,0.05,0.08,-0.04,0.06,0.05
15643,สขา,0.72,0,0,0.88,0.53
15644,สขะ,0.72,0,0,0.88,0.53
15645,คลาดเคลื่อน,-0.49,0.07,0.13,-0.31,-0.36
15646,ในแนวดิ่ง,0,0,0.03,0.14,0.04
15647,รถจักร,0.07,0.1,0,0.17,0.11
15648,ผิดกฎหมาย,-0.2,0.14,-0.28,0.14,-0.07
15649,มิ่งขวัญ,0,0,0,0.96,0.32
15650,ราคี,-0.1,0.01,-0.04,-0.07,-0.07
15651,ภูมิฐาน,0.31,0.3,0,0.25,0.29
15652,มอบให้,0.8,0.89,0,0.96,0.88
15653,ลักษณะพิเศษ,0,0.16,-0.17,0.28,0.09
15654,แต่งงาน,0.47,0.5,-0.05,0.54,0.49
15655,ตึกสูงระฟ้า,0.02,0.16,0.02,0.14,0.1
15656,การลดหนี้,0.39,0.2,0,0.34,0.31
15657,มะฮ็อกกานี,0,-0.07,0,0,0.02
15658,แรก,0.06,0.21,-0.05,0.22,0.15
15659,ขั้นพอใช้,0.07,0,-0.09,0.09,0.03
15660,แรง,0.01,0.12,-0.14,0.16,0.05
15661,ปรี่,0.02,0.4,-0.2,0.13,0.12
15662,นรเทพ,0.04,0.1,0,0.08,0.07
15663,เรียบเรียง,0.36,0.5,-0.04,0.47,0.43
15664,จุดดี,0.27,0.5,-0.12,0.44,0.37
15665,จุดเล็ง,-0.03,0,0.02,-0.05,-0.03
15666,หูก,0.06,0.1,0.79,-0.68,-0.43
15667,ความรู้สึก,0.05,0.15,-0.11,0.15,0.08
15668,ระบายความร้อน,0.52,0.57,-0.23,0.33,0.4
15669,ทรงถือ,0,0.17,-0.12,0.27,0.11
15670,แท่งเวลา,0,0,0.01,0.1,0.03
15671,งานว่าง,0.12,-0.04,0.07,0,0.03
15672,ทันสมัย,0.5,0.42,-0.06,0.58,0.48
15673,ต่อต้าน,-0.04,0.05,-0.08,-0.06,-0.04
15674,คลื่นไส้,-0.05,0.1,0.16,-0.77,-0.49
15675,ปะติ๋ว,0,0.08,0.1,0.17,0.05
15676,เข้าชื่อ,-0.03,0.22,-0.1,0.21,0.1
15677,การแสดงคำ,0,0.16,0,0.15,0.1
15678,ทักทายปราศรัย,0.47,0,0,0.43,0.3
15679,นึกคิด,-0.05,0.33,-0.16,0.23,0.12
15680,ขจัด,0,0,0.03,0.09,0.02
15681,เย้ย,-0.11,-0.12,0.08,-0.04,-0.11
15682,ฤๅษี,0,0,-0.1,0,-0.03
15683,ระแวง,-0.37,0.06,-0.38,-0.03,-0.24
15684,ความคล่อง,0.61,0.64,-0.25,0.29,0.43
15685,การต่อสู้เพื่อความอยู่รอด,-0.13,-0.05,-0.08,-0.16,-0.11
